,,0
metrics.contactTracerCapacityRatio,actuals.vaccinesAdministered,0.036372548596990455
actuals.hospitalBeds.currentUsageCovid,actuals.vaccinationsInitiated,0.035943641904919124
actuals.hospitalBeds.currentUsageTotal,communityLevels.canCommunityLevel,0.03576092973674035
actuals.cases,actuals.newDeaths,0.0341227481075516
actuals.vaccinesAdministered,metrics.weeklyNewCasesPer100k,0.033156697782527875
metrics.caseDensity,actuals.vaccinesAdministered,0.03313160081231981
fips,metrics.caseDensity,0.028252400011288443
metrics.weeklyNewCasesPer100k,fips,0.028241596279638646
actuals.vaccinesDistributed,actuals.hospitalBeds.weeklyCovidAdmissions,0.0264099018696275
actuals.vaccinesDistributed,actuals.icuBeds.currentUsageCovid,0.025867289516618444
metrics.infectionRateCI90,actuals.vaccinationsAdditionalDose,0.025575838990524093
actuals.contactTracers,riskLevels.overall,0.02551101570874383
actuals.vaccinesAdministered,actuals.hospitalBeds.currentUsageCovid,0.02530550984143886
metrics.testPositivityRatio,actuals.vaccinesDistributed,0.02468672645876383
actuals.newDeaths,fips,0.02198658462627918
metrics.vaccinationsCompletedRatio,metrics.testPositivityRatio,0.020947873984772616
metrics.testPositivityRatio,actuals.icuBeds.capacity,0.020099953687604456
actuals.contactTracers,metrics.weeklyNewCasesPer100k,0.01953930650742309
metrics.caseDensity,actuals.contactTracers,0.019512179107112494
actuals.vaccinesAdministered,riskLevels.caseDensity,0.01798536003444373
metrics.vaccinationsCompletedRatio,metrics.infectionRateCI90,0.01746090859760445
actuals.icuBeds.capacity,actuals.vaccinationsAdditionalDose,0.016223233754355623
actuals.vaccinesDistributed,metrics.weeklyNewCasesPer100k,0.014347183832585392
metrics.vaccinationsInitiatedRatio,metrics.infectionRateCI90,0.014343706355067244
metrics.caseDensity,actuals.vaccinesDistributed,0.014323801722871173
actuals.vaccinationsCompleted,actuals.icuBeds.currentUsageCovid,0.013261534051658124
actuals.hospitalBeds.currentUsageTotal,metrics.infectionRateCI90,0.013114918188637349
metrics.bedsWithCovidPatientsRatio,actuals.vaccinationsAdditionalDose,0.011991302757681666
riskLevels.overall,metrics.infectionRateCI90,0.010872698178931219
actuals.vaccinesAdministered,riskLevels.overall,0.010435970786527778
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.vaccinesAdministered,0.008511634151171217
metrics.infectionRateCI90,actuals.positiveTests,0.007679951997806996
metrics.weeklyCovidAdmissionsPer100k,actuals.cases,0.006761090895841046
cdcTransmissionLevel,actuals.vaccinesDistributed,0.005213529755806922
actuals.hospitalBeds.currentUsageCovid,actuals.vaccinationsCompleted,0.004890437594083262
metrics.infectionRateCI90,actuals.icuBeds.capacity,0.004592430535537566
metrics.infectionRateCI90,actuals.hospitalBeds.capacity,0.004301414434609783
actuals.vaccinesAdministered,metrics.icuCapacityRatio,0.003590176024866137
actuals.vaccinationsInitiated,metrics.icuCapacityRatio,0.0018485794598242513
actuals.positiveTests,communityLevels.canCommunityLevel,0.001320612030066277
fips,metrics.infectionRate,4.945487267002089e-05
actuals.icuBeds.capacity,communityLevels.canCommunityLevel,-0.00027633934831155013
actuals.icuBeds.capacity,actuals.newCases,-0.002526549623706085
metrics.infectionRateCI90,actuals.icuBeds.currentUsageTotal,-0.0030470540253422413
cdcTransmissionLevel,actuals.icuBeds.currentUsageTotal,-0.0030610441477907035
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.currentUsageCovid,-0.003415508308265367
actuals.icuBeds.currentUsageTotal,fips,-0.003596027325671402
metrics.weeklyCovidAdmissionsPer100k,actuals.hospitalBeds.capacity,-0.00405230652992793
actuals.hospitalBeds.currentUsageTotal,actuals.negativeTests,-0.004328185321066756
riskLevels.caseDensity,actuals.vaccinesDistributed,-0.004351021352322669
actuals.newCases,actuals.hospitalBeds.capacity,-0.005611402572964733
metrics.contactTracerCapacityRatio,metrics.infectionRateCI90,-0.005640141445467646
metrics.testPositivityRatio,actuals.vaccinesAdministered,-0.0075045490475231175
metrics.infectionRateCI90,actuals.cases,-0.007801385254726536
actuals.deaths,metrics.infectionRateCI90,-0.008039289011324417
metrics.infectionRateCI90,metrics.icuCapacityRatio,-0.008074223608548271
actuals.vaccinationsInitiated,actuals.hospitalBeds.weeklyCovidAdmissions,-0.009783108571512914
riskLevels.overall,actuals.vaccinesDistributed,-0.01145180538689806
actuals.vaccinesDistributed,metrics.contactTracerCapacityRatio,-0.011616508988892665
actuals.vaccinesAdministered,actuals.icuBeds.currentUsageCovid,-0.01178924990352481
metrics.infectionRateCI90,metrics.testPositivityRatio,-0.011855128561218384
actuals.hospitalBeds.currentUsageCovid,metrics.vaccinationsAdditionalDoseRatio,-0.012680908649596243
actuals.vaccinationsCompleted,metrics.icuCapacityRatio,-0.012849494562397997
actuals.vaccinesDistributed,metrics.infectionRateCI90,-0.015031310477905723
metrics.contactTracerCapacityRatio,actuals.deaths,-0.015248713535779166
metrics.infectionRateCI90,actuals.vaccinesAdministered,-0.01677569545923596
actuals.icuBeds.capacity,actuals.negativeTests,-0.017024605830564726
cdcTransmissionLevel,actuals.hospitalBeds.currentUsageTotal,-0.01736092415812994
metrics.infectionRateCI90,actuals.newCases,-0.017471373756115047
metrics.weeklyNewCasesPer100k,metrics.infectionRateCI90,-0.02223278007645537
metrics.caseDensity,metrics.infectionRateCI90,-0.02224029364164504
metrics.infectionRateCI90,actuals.vaccinationsInitiated,-0.02394063702704729
riskLevels.caseDensity,metrics.infectionRateCI90,-0.024527325027362233
actuals.vaccinationsCompleted,metrics.infectionRateCI90,-0.02503587966816187
actuals.negativeTests,metrics.infectionRateCI90,-0.025644805327958868
cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,-0.02685128876964503
riskLevels.caseDensity,actuals.hospitalBeds.currentUsageTotal,-0.02695458247318302
metrics.infectionRateCI90,actuals.newDeaths,-0.027350826825228564
actuals.hospitalBeds.currentUsageTotal,riskLevels.overall,-0.0275436231254489
metrics.infectionRateCI90,metrics.weeklyCovidAdmissionsPer100k,-0.031041255232787317
fips,metrics.infectionRateCI90,-0.03268768672071701
actuals.hospitalBeds.weeklyCovidAdmissions,metrics.infectionRateCI90,-0.03734959674581621
riskLevels.caseDensity,actuals.vaccinationsInitiated,-0.039191978482330754
actuals.vaccinationsCompleted,actuals.hospitalBeds.weeklyCovidAdmissions,-0.041066887713840865
actuals.vaccinationsInitiated,metrics.bedsWithCovidPatientsRatio,-0.04179086719723285
actuals.hospitalBeds.capacity,actuals.negativeTests,-0.0422773511184776
metrics.bedsWithCovidPatientsRatio,actuals.vaccinesDistributed,-0.04307496957503375
metrics.bedsWithCovidPatientsRatio,actuals.vaccinesAdministered,-0.043459655580084036
actuals.hospitalBeds.currentUsageCovid,metrics.infectionRateCI90,-0.04352880225529041
actuals.icuBeds.currentUsageCovid,metrics.infectionRateCI90,-0.04390974583647304
metrics.bedsWithCovidPatientsRatio,metrics.infectionRateCI90,-0.04484902943731384
actuals.newCases,fips,-0.045012316499391726
actuals.icuBeds.currentUsageTotal,actuals.vaccinationsAdditionalDose,-0.04579990772020189
metrics.infectionRateCI90,communityLevels.canCommunityLevel,-0.046883727125805144
fips,actuals.deaths,-0.04796687513404826
metrics.infectionRateCI90,actuals.contactTracers,-0.04818869166313774
actuals.vaccinationsInitiated,metrics.weeklyNewCasesPer100k,-0.04830964961789677
actuals.vaccinationsInitiated,metrics.caseDensity,-0.04833393719188545
riskLevels.overall,actuals.vaccinationsInitiated,-0.05037026689258565
metrics.infectionRateCI90,cdcTransmissionLevel,-0.05484990100527948
cdcTransmissionLevel,metrics.vaccinationsAdditionalDoseRatio,-0.05539893899427474
communityLevels.canCommunityLevel,actuals.hospitalBeds.capacity,-0.05690758713309155
riskLevels.caseDensity,actuals.vaccinationsCompleted,-0.0586427980793499
actuals.vaccinationsAdditionalDose,metrics.icuCapacityRatio,-0.059663444373335095
metrics.weeklyNewCasesPer100k,actuals.deaths,-0.06279396528155382
actuals.deaths,metrics.caseDensity,-0.06280936073077319
actuals.deaths,metrics.vaccinationsCompletedRatio,-0.06469308405468797
actuals.vaccinationsCompleted,metrics.weeklyNewCasesPer100k,-0.06499233149273081
actuals.vaccinationsCompleted,metrics.caseDensity,-0.06501690993146637
metrics.caseDensity,actuals.icuBeds.currentUsageTotal,-0.06693332665338146
actuals.icuBeds.currentUsageTotal,metrics.weeklyNewCasesPer100k,-0.0669367138384544
actuals.vaccinationsInitiated,actuals.newDeaths,-0.07041915761323367
actuals.vaccinationsCompleted,riskLevels.overall,-0.07058269771273025
communityLevels.canCommunityLevel,metrics.vaccinationsInitiatedRatio,-0.07141584670868474
metrics.bedsWithCovidPatientsRatio,actuals.vaccinationsCompleted,-0.07216477085471956
communityLevels.canCommunityLevel,actuals.cases,-0.07657546031438806
metrics.vaccinationsAdditionalDoseRatio,actuals.hospitalBeds.capacity,-0.08072334640982774
metrics.vaccinationsAdditionalDoseRatio,fips,-0.08143501379266804
actuals.vaccinesDistributed,actuals.newDeaths,-0.08467803662761704
actuals.vaccinationsCompleted,actuals.newDeaths,-0.08494165739324866
actuals.cases,cdcTransmissionLevel,-0.08580688611786429
communityLevels.canCommunityLevel,metrics.vaccinationsCompletedRatio,-0.08978322303082367
actuals.hospitalBeds.weeklyCovidAdmissions,metrics.infectionRate,-0.09393986729715012
actuals.hospitalBeds.capacity,metrics.infectionRate,-0.09721337420047489
metrics.weeklyNewCasesPer100k,actuals.hospitalBeds.currentUsageTotal,-0.09827062819532209
metrics.caseDensity,actuals.hospitalBeds.currentUsageTotal,-0.0982795296601136
actuals.icuBeds.currentUsageCovid,actuals.deaths,-0.09883687629229593
riskLevels.caseDensity,actuals.icuBeds.capacity,-0.0998577088605144
riskLevels.overall,actuals.icuBeds.capacity,-0.1000414556738924
metrics.vaccinationsInitiatedRatio,metrics.weeklyCovidAdmissionsPer100k,-0.10078670254179334
actuals.vaccinesAdministered,actuals.newDeaths,-0.10181394223031281
actuals.vaccinationsInitiated,metrics.testPositivityRatio,-0.10492184729548332
cdcTransmissionLevel,actuals.icuBeds.capacity,-0.10589448333623001
metrics.contactTracerCapacityRatio,metrics.infectionRate,-0.107305768198811
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.deaths,-0.11652102011955182
metrics.bedsWithCovidPatientsRatio,actuals.contactTracers,-0.11733543988061083
metrics.bedsWithCovidPatientsRatio,actuals.negativeTests,-0.11892121708617238
metrics.vaccinationsAdditionalDoseRatio,metrics.icuCapacityRatio,-0.11952720018673144
metrics.weeklyCovidAdmissionsPer100k,metrics.infectionRate,-0.12225180719272041
metrics.testPositivityRatio,actuals.vaccinationsCompleted,-0.12290362811997524
riskLevels.caseDensity,actuals.hospitalBeds.capacity,-0.12466674654517353
metrics.vaccinationsAdditionalDoseRatio,actuals.hospitalBeds.currentUsageTotal,-0.12553643720694732
actuals.hospitalBeds.capacity,riskLevels.overall,-0.12761871155472027
actuals.hospitalBeds.currentUsageCovid,actuals.deaths,-0.12855262922202473
actuals.hospitalBeds.capacity,cdcTransmissionLevel,-0.1321563081245613
fips,actuals.hospitalBeds.capacity,-0.1356390913581144
metrics.vaccinationsCompletedRatio,actuals.cases,-0.13742708442232343
metrics.bedsWithCovidPatientsRatio,metrics.vaccinationsInitiatedRatio,-0.13797375793670527
actuals.deaths,cdcTransmissionLevel,-0.13819166036462557
actuals.newDeaths,actuals.deaths,-0.1416130237631909
riskLevels.caseDensity,actuals.deaths,-0.14332395659357314
metrics.vaccinationsCompletedRatio,metrics.weeklyCovidAdmissionsPer100k,-0.14440996029303332
actuals.negativeTests,actuals.hospitalBeds.currentUsageCovid,-0.14547863362063793
communityLevels.canCommunityLevel,actuals.contactTracers,-0.14585680773285362
actuals.deaths,riskLevels.overall,-0.14890563393880246
actuals.negativeTests,actuals.hospitalBeds.weeklyCovidAdmissions,-0.15351308752358805
fips,metrics.contactTracerCapacityRatio,-0.15474142889011436
cdcTransmissionLevel,actuals.positiveTests,-0.15606275143451262
actuals.hospitalBeds.weeklyCovidAdmissions,metrics.vaccinationsInitiatedRatio,-0.15639224665527898
actuals.hospitalBeds.currentUsageTotal,metrics.infectionRate,-0.16215255437054613
actuals.negativeTests,metrics.testPositivityRatio,-0.1671010083921561
actuals.positiveTests,actuals.contactTracers,-0.16830129907566438
actuals.contactTracers,actuals.hospitalBeds.currentUsageCovid,-0.1686688808151228
actuals.hospitalBeds.capacity,metrics.weeklyNewCasesPer100k,-0.17271935389304255
metrics.caseDensity,actuals.hospitalBeds.capacity,-0.17272420697125054
metrics.caseDensity,actuals.icuBeds.capacity,-0.17618865681832985
metrics.weeklyNewCasesPer100k,actuals.icuBeds.capacity,-0.17619034727628882
actuals.hospitalBeds.currentUsageTotal,fips,-0.17800564675972894
metrics.vaccinationsCompletedRatio,actuals.positiveTests,-0.18160985588836687
actuals.vaccinationsAdditionalDose,fips,-0.18549731516517307
actuals.vaccinesAdministered,communityLevels.canCommunityLevel,-0.18716695916763829
metrics.infectionRate,metrics.bedsWithCovidPatientsRatio,-0.1892564346876007
actuals.vaccinationsAdditionalDose,metrics.contactTracerCapacityRatio,-0.1910052842912465
actuals.vaccinesDistributed,communityLevels.canCommunityLevel,-0.19165590973290872
actuals.icuBeds.capacity,metrics.vaccinationsAdditionalDoseRatio,-0.19410385124295773
actuals.icuBeds.capacity,metrics.infectionRate,-0.19528532277192318
actuals.newDeaths,actuals.vaccinationsAdditionalDose,-0.1955015329804635
metrics.icuCapacityRatio,metrics.infectionRate,-0.1967171814052996
communityLevels.canCommunityLevel,actuals.negativeTests,-0.19844088791842837
actuals.hospitalBeds.currentUsageCovid,metrics.infectionRate,-0.20031507423921846
actuals.newDeaths,actuals.negativeTests,-0.20109987848383326
actuals.icuBeds.currentUsageTotal,metrics.vaccinationsAdditionalDoseRatio,-0.20668764382828933
actuals.vaccinesDistributed,metrics.weeklyCovidAdmissionsPer100k,-0.2128413534443699
communityLevels.canCommunityLevel,actuals.vaccinationsInitiated,-0.21288473723516482
metrics.vaccinationsAdditionalDoseRatio,actuals.newDeaths,-0.2190397886043493
actuals.vaccinesAdministered,metrics.weeklyCovidAdmissionsPer100k,-0.21996706249874265
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.contactTracers,-0.22008097219005876
actuals.hospitalBeds.currentUsageTotal,actuals.contactTracers,-0.2203566488876915
actuals.contactTracers,actuals.newDeaths,-0.22197563446612442
actuals.deaths,metrics.bedsWithCovidPatientsRatio,-0.22308841160327145
metrics.infectionRate,actuals.icuBeds.currentUsageTotal,-0.23027947661462622
fips,actuals.contactTracers,-0.23101848305312217
communityLevels.canCommunityLevel,actuals.vaccinationsCompleted,-0.23596631008365385
actuals.vaccinationsAdditionalDose,actuals.icuBeds.currentUsageCovid,-0.240074907059249
metrics.vaccinationsCompletedRatio,metrics.bedsWithCovidPatientsRatio,-0.24157414521813547
metrics.weeklyCovidAdmissionsPer100k,actuals.vaccinationsInitiated,-0.24753362441287524
actuals.hospitalBeds.currentUsageCovid,metrics.vaccinationsInitiatedRatio,-0.24924904075110849
metrics.vaccinationsCompletedRatio,fips,-0.2536132884218761
metrics.weeklyCovidAdmissionsPer100k,actuals.negativeTests,-0.25645720749876116
metrics.vaccinationsAdditionalDoseRatio,metrics.contactTracerCapacityRatio,-0.2568993022610704
actuals.negativeTests,actuals.icuBeds.currentUsageTotal,-0.2596456067144919
actuals.icuBeds.currentUsageCovid,actuals.contactTracers,-0.26351432286062
actuals.cases,metrics.contactTracerCapacityRatio,-0.2698415769667309
communityLevels.canCommunityLevel,actuals.deaths,-0.2735220337497475
actuals.hospitalBeds.capacity,actuals.contactTracers,-0.2747406213305556
actuals.hospitalBeds.weeklyCovidAdmissions,metrics.vaccinationsCompletedRatio,-0.27559324724854034
actuals.contactTracers,actuals.icuBeds.capacity,-0.277894762089964
actuals.newDeaths,metrics.vaccinationsInitiatedRatio,-0.27799259678911503
metrics.weeklyCovidAdmissionsPer100k,actuals.vaccinationsCompleted,-0.2782426926907323
actuals.icuBeds.currentUsageCovid,actuals.negativeTests,-0.28199559586093886
metrics.weeklyCovidAdmissionsPer100k,actuals.contactTracers,-0.2869725419466524
metrics.testPositivityRatio,actuals.contactTracers,-0.2894490984853562
actuals.newDeaths,metrics.contactTracerCapacityRatio,-0.29574574240379975
actuals.newDeaths,metrics.infectionRate,-0.29972101093397097
actuals.icuBeds.currentUsageCovid,metrics.vaccinationsAdditionalDoseRatio,-0.31080753965781893
metrics.contactTracerCapacityRatio,actuals.hospitalBeds.capacity,-0.31592210625202016
actuals.newDeaths,metrics.vaccinationsCompletedRatio,-0.32240666528496886
fips,actuals.icuBeds.capacity,-0.33067290168556307
metrics.contactTracerCapacityRatio,actuals.icuBeds.capacity,-0.33095130919991017
metrics.infectionRate,actuals.icuBeds.currentUsageCovid,-0.3385040175403752
actuals.deaths,metrics.weeklyCovidAdmissionsPer100k,-0.33925941394878306
metrics.contactTracerCapacityRatio,actuals.hospitalBeds.currentUsageTotal,-0.36665406062383094
cdcTransmissionLevel,metrics.contactTracerCapacityRatio,-0.3678120232568152
fips,actuals.positiveTests,-0.3721665467817917
metrics.vaccinationsCompletedRatio,actuals.hospitalBeds.currentUsageCovid,-0.38396657191303724
actuals.hospitalBeds.currentUsageTotal,metrics.vaccinationsInitiatedRatio,-0.3913523032264551
actuals.cases,fips,-0.39442892818581693
metrics.contactTracerCapacityRatio,actuals.positiveTests,-0.4025720051586959
actuals.vaccinesDistributed,fips,-0.4098392374311493
actuals.icuBeds.capacity,metrics.vaccinationsInitiatedRatio,-0.415635457627642
metrics.vaccinationsInitiatedRatio,actuals.hospitalBeds.capacity,-0.4231571418342373
actuals.icuBeds.currentUsageTotal,actuals.contactTracers,-0.43890813927280725
fips,metrics.vaccinationsInitiatedRatio,-0.4577615569304026
metrics.contactTracerCapacityRatio,actuals.newCases,-0.47760194969220643
metrics.icuCapacityRatio,actuals.negativeTests,-0.47908157292714265
fips,actuals.vaccinesAdministered,-0.48194768294096063
actuals.vaccinationsCompleted,fips,-0.49728753063873865
actuals.vaccinationsInitiated,fips,-0.5200736426786938
metrics.contactTracerCapacityRatio,actuals.icuBeds.currentUsageTotal,-0.5301109854154469
fips,actuals.negativeTests,-0.5361954408650602
metrics.vaccinationsInitiatedRatio,actuals.icuBeds.currentUsageCovid,-0.5372604317231106
actuals.contactTracers,metrics.icuCapacityRatio,-0.5466556988391225
metrics.weeklyNewCasesPer100k,metrics.contactTracerCapacityRatio,-0.5533782086069955
metrics.caseDensity,metrics.contactTracerCapacityRatio,-0.5533860745013999
actuals.icuBeds.currentUsageTotal,metrics.vaccinationsInitiatedRatio,-0.5991179145330696
actuals.hospitalBeds.currentUsageTotal,metrics.vaccinationsCompletedRatio,-0.638230356195881
metrics.contactTracerCapacityRatio,actuals.icuBeds.currentUsageCovid,-0.6407915902092085
metrics.vaccinationsInitiatedRatio,metrics.icuCapacityRatio,-0.649920354235322
metrics.contactTracerCapacityRatio,metrics.icuCapacityRatio,-0.6592066785092925
metrics.vaccinationsCompletedRatio,actuals.hospitalBeds.capacity,-0.6633028631643781
metrics.vaccinationsCompletedRatio,actuals.icuBeds.currentUsageCovid,-0.6713863359977044
metrics.vaccinationsCompletedRatio,actuals.icuBeds.capacity,-0.6840788118762733
riskLevels.caseDensity,metrics.contactTracerCapacityRatio,-0.6849474640816713
riskLevels.overall,metrics.contactTracerCapacityRatio,-0.6925358429447122
metrics.bedsWithCovidPatientsRatio,metrics.contactTracerCapacityRatio,-0.7158890236241585
metrics.contactTracerCapacityRatio,metrics.weeklyCovidAdmissionsPer100k,-0.7165342739357493
metrics.contactTracerCapacityRatio,actuals.hospitalBeds.currentUsageCovid,-0.7333313350907061
metrics.testPositivityRatio,metrics.contactTracerCapacityRatio,-0.741817224734878
metrics.contactTracerCapacityRatio,communityLevels.canCommunityLevel,-0.7542011474368581
actuals.hospitalBeds.weeklyCovidAdmissions,metrics.contactTracerCapacityRatio,-0.7579740095871265
metrics.vaccinationsCompletedRatio,metrics.icuCapacityRatio,-0.7590252454631581
metrics.vaccinationsCompletedRatio,actuals.icuBeds.currentUsageTotal,-0.8135771026465678
fips,Class,
