date,country,state,fips,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,metrics.bedsWithCovidPatientsRatio,actuals.hospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.canCommunityLevel,Class
2021-09-14,US,SC,45,iso1:us#iso2:us-sc,806597.0,11349.0,872339.0,7559324.0,775.0,10749.0,9197.0,2596.0,1423.0,1214.0,605.0,4269.0,6575325.0,2755645.0,2325482.0,0.123,92.7,0.03,0.9,0.1,0.85,5,0.535,0.452,43.0,5029742.0,5,3,0.0,0.0,648.9,0.242,2255.0,43.8,2.0,0
2021-09-15,US,SC,45,iso1:us#iso2:us-sc,809779.0,11483.0,877482.0,7608018.0,775.0,11793.0,10015.0,2544.0,1433.0,1229.0,601.0,3182.0,6614685.0,2762159.0,2331280.0,0.12,92.8,0.03,0.89,0.1,0.86,5,0.536,0.453,134.0,5042751.0,5,3,0.0,0.0,649.4,0.216,2210.0,42.9,2.0,0
2021-09-16,US,SC,45,iso1:us#iso2:us-sc,814254.0,11532.0,882111.0,7643315.0,775.0,11770.0,9880.0,2533.0,1411.0,1202.0,591.0,4475.0,6631735.0,2769607.0,2339269.0,0.118,95.3,0.03,0.88,0.1,0.85,5,0.538,0.454,49.0,5060158.0,5,3,0.0,0.0,667.3,0.215,2158.0,41.9,2.0,0
2021-09-17,US,SC,45,iso1:us#iso2:us-sc,819204.0,11614.0,885875.0,7677845.0,775.0,11874.0,9921.0,2468.0,1416.0,1205.0,582.0,4950.0,6652745.0,2779931.0,2349828.0,0.115,97.5,0.03,0.87,0.1,0.85,5,0.54,0.456,82.0,5083081.0,5,3,0.0,0.0,682.7,0.208,2096.0,40.7,2.0,0
2021-09-18,US,SC,45,iso1:us#iso2:us-sc,819204.0,11614.0,888863.0,7702147.0,775.0,11825.0,9636.0,2400.0,1418.0,1206.0,591.0,0.0,6696225.0,2786126.0,2356672.0,0.113,90.9,0.03,0.86,0.1,0.85,5,0.541,0.458,0.0,5097475.0,5,3,0.0,0.0,636.0,0.203,2056.0,39.9,2.0,0
2021-09-19,US,SC,45,iso1:us#iso2:us-sc,819204.0,11614.0,891386.0,7717740.0,775.0,11830.0,9594.0,2412.0,1416.0,1211.0,594.0,0.0,6696225.0,2793274.0,2365692.0,0.113,84.2,0.03,0.85,0.1,0.86,5,0.543,0.459,0.0,5115493.0,5,3,0.0,0.0,589.2,0.204,1987.0,38.6,2.0,0
2021-09-20,US,SC,45,iso1:us#iso2:us-sc,830260.0,11721.0,894246.0,7737451.0,775.0,10829.0,9001.0,2341.0,1408.0,1203.0,588.0,11056.0,6696225.0,2798224.0,2373294.0,0.111,77.5,0.04,0.84,0.1,0.85,5,0.543,0.461,107.0,5128845.0,5,3,0.0,0.0,542.5,0.216,1921.0,37.3,2.0,0
2021-12-31,US,SC,45,iso1:us#iso2:us-sc,975320.0,14636.0,1032259.0,9544355.0,775.0,11667.0,8893.0,1097.0,1304.0,1012.0,215.0,9061.0,8811295.0,3236703.0,2738076.0,0.211,78.1,0.04,1.61,0.1,0.78,5,0.629,0.532,19.0,6731650.0,5,3,859773.0,0.167,546.6,0.094,1062.0,20.6,2.0,0
2022-01-01,US,SC,45,iso1:us#iso2:us-sc,975320.0,14636.0,1038275.0,9557387.0,775.0,11642.0,8669.0,1202.0,1307.0,1011.0,229.0,0.0,8808215.0,3242012.0,2741032.0,0.233,95.8,0.04,1.59,0.1,0.77,5,0.63,0.532,0.0,6751786.0,5,3,870944.0,0.169,670.6,0.103,1169.0,22.7,2.0,0
2022-01-02,US,SC,45,iso1:us#iso2:us-sc,975320.0,14636.0,1045204.0,9573464.0,775.0,11626.0,8692.0,1290.0,1307.0,1005.0,241.0,0.0,8807355.0,3242012.0,2741032.0,0.243,113.5,0.04,1.56,0.1,0.77,5,0.63,0.532,0.0,6751786.0,5,3,870944.0,0.169,794.6,0.111,1298.0,25.2,2.0,0
2022-01-03,US,SC,45,iso1:us#iso2:us-sc,975320.0,14636.0,1055692.0,9595526.0,775.0,10617.0,8302.0,1325.0,1300.0,1017.0,265.0,0.0,8807355.0,3248212.0,2744562.0,0.261,131.2,0.04,1.53,0.1,0.78,5,0.631,0.533,0.0,6774387.0,5,3,883013.0,0.172,918.6,0.125,1410.0,27.4,2.0,0
2022-01-04,US,SC,45,iso1:us#iso2:us-sc,1011271.0,14674.0,1068917.0,9627555.0,775.0,10679.0,8657.0,1429.0,1311.0,1052.0,272.0,35951.0,8807355.0,3249711.0,2745083.0,0.27,148.9,0.02,1.49,0.1,0.8,5,0.631,0.533,38.0,6777489.0,5,3,884755.0,0.172,1042.6,0.134,1516.0,29.4,2.0,0
2022-01-06,US,SC,45,iso1:us#iso2:us-sc,1035256.0,14745.0,1097227.0,9694095.0,775.0,11719.0,9420.0,1601.0,1313.0,1052.0,280.0,16821.0,9122215.0,3257609.0,2749856.0,0.29,191.4,0.02,1.41,0.1,0.8,5,0.633,0.534,30.0,6805135.0,5,3,899480.0,0.175,1340.1,0.137,1724.0,33.5,2.0,0
2022-01-07,US,SC,45,iso1:us#iso2:us-sc,1048252.0,14746.0,1110297.0,9727816.0,775.0,11731.0,9271.0,1679.0,1311.0,1024.0,291.0,12996.0,9122215.0,3262762.0,2752738.0,0.298,202.4,0.01,1.37,0.1,0.78,5,0.634,0.535,1.0,6822425.0,5,3,909004.0,0.177,1416.5,0.143,1821.0,35.4,2.0,0
2022-01-08,US,SC,45,iso1:us#iso2:us-sc,1048252.0,14746.0,1119890.0,9752566.0,775.0,11712.0,9013.0,1757.0,1309.0,1038.0,323.0,0.0,9227725.0,3267544.0,2755228.0,0.295,219.9,0.01,1.33,0.1,0.79,5,0.635,0.535,0.0,6839333.0,5,3,918543.0,0.178,1539.6,0.15,1933.0,37.5,2.0,0
2022-01-09,US,SC,45,iso1:us#iso2:us-sc,1048252.0,14746.0,1124449.0,9768169.0,775.0,11690.0,8925.0,1815.0,1303.0,1016.0,326.0,0.0,9228725.0,3268124.0,2755374.0,0.289,237.5,0.01,1.29,0.1,0.78,5,0.635,0.535,0.0,6839801.0,5,3,918876.0,0.178,1662.7,0.155,1974.0,38.3,2.0,0
2022-01-10,US,SC,45,iso1:us#iso2:us-sc,1094226.0,14793.0,1136636.0,9794640.0,775.0,10666.0,8510.0,1937.0,1306.0,1027.0,330.0,45974.0,9228725.0,3268372.0,2755435.0,0.289,255.1,0.01,1.25,0.1,0.79,5,0.635,0.535,47.0,6839815.0,5,3,918993.0,0.178,1785.7,0.182,2026.0,39.3,2.0,0
2022-01-11,US,SC,45,iso1:us#iso2:us-sc,1102603.0,14803.0,1164725.0,9859015.0,775.0,10742.0,8887.0,2043.0,1319.0,1077.0,347.0,8377.0,9248625.0,3280323.0,2761810.0,0.293,253.4,0.01,1.21,0.1,0.82,5,0.637,0.536,10.0,6884276.0,5,3,943414.0,0.183,1773.9,0.19,2149.0,41.7,2.0,0
2022-01-12,US,SC,45,iso1:us#iso2:us-sc,1114781.0,14848.0,1186143.0,9907049.0,775.0,11782.0,9511.0,2176.0,1318.0,1079.0,365.0,12178.0,9310125.0,3287311.0,2765781.0,0.294,267.3,0.01,1.17,0.1,0.82,5,0.638,0.537,45.0,6906244.0,5,3,954453.0,0.185,1871.3,0.185,2260.0,43.9,2.0,0
2022-01-13,US,SC,45,iso1:us#iso2:us-sc,1132825.0,14880.0,1210211.0,9956550.0,775.0,11775.0,9515.0,2242.0,1325.0,1073.0,368.0,18044.0,9323025.0,3292380.0,2768707.0,0.301,270.7,0.01,1.14,0.1,0.81,5,0.639,0.538,32.0,6922505.0,5,3,963022.0,0.187,1895.0,0.19,2360.0,45.8,2.0,0
2022-01-14,US,SC,45,iso1:us#iso2:us-sc,1153125.0,14914.0,1226556.0,10005458.0,775.0,11818.0,9463.0,2235.0,1323.0,1061.0,380.0,20300.0,9342645.0,3296567.0,2771002.0,0.295,291.0,0.01,1.11,0.1,0.8,5,0.64,0.538,34.0,6936731.0,5,3,970774.0,0.189,2036.9,0.189,2432.0,47.2,2.0,0
2022-01-04,US,SD,46,iso1:us#iso2:us-sd,183030.0,2498.0,127108.0,850092.0,350.0,2537.0,1571.0,287.0,250.0,171.0,74.0,3047.0,1581285.0,630950.0,507287.0,0.267,90.1,0.09,1.4,0.1,0.68,5,0.713,0.573,4.0,1271765.0,5,3,177300.0,0.2,630.6,0.113,237.0,26.8,2.0,0
2022-01-05,US,SD,46,iso1:us#iso2:us-sd,185284.0,2507.0,128318.0,852583.0,350.0,2743.0,1805.0,308.0,253.0,185.0,76.0,2254.0,1590195.0,631856.0,507949.0,0.285,111.2,0.07,1.39,0.1,0.73,5,0.714,0.574,9.0,1274364.0,5,3,178411.0,0.202,778.7,0.112,240.0,27.1,2.0,0
2022-01-06,US,SD,46,iso1:us#iso2:us-sd,187467.0,2520.0,129517.0,855080.0,350.0,2723.0,1767.0,303.0,249.0,176.0,63.0,2183.0,1627435.0,632752.0,508494.0,0.301,133.4,0.06,1.37,0.1,0.71,5,0.715,0.575,13.0,1276844.0,5,3,179485.0,0.203,934.0,0.111,257.0,29.1,2.0,0
2022-01-07,US,SD,46,iso1:us#iso2:us-sd,189411.0,2522.0,130559.0,857729.0,350.0,2725.0,1740.0,304.0,247.0,168.0,63.0,1944.0,1627435.0,633770.0,509046.0,0.303,161.7,0.05,1.34,0.1,0.68,5,0.716,0.575,2.0,1279976.0,5,3,181075.0,0.205,1131.8,0.112,270.0,30.5,2.0,0
2022-01-08,US,SD,46,iso1:us#iso2:us-sd,189411.0,2522.0,131363.0,859103.0,350.0,2732.0,1640.0,303.0,248.0,160.0,63.0,0.0,1644905.0,634680.0,509634.0,0.311,167.6,0.05,1.32,0.1,0.65,5,0.717,0.576,0.0,1282812.0,5,3,182468.0,0.206,1173.2,0.111,276.0,31.2,2.0,0
2022-01-09,US,SD,46,iso1:us#iso2:us-sd,189411.0,2522.0,132029.0,860322.0,350.0,2732.0,1607.0,290.0,249.0,162.0,66.0,0.0,1645505.0,635142.0,509840.0,0.318,173.5,0.05,1.29,0.1,0.65,5,0.718,0.576,0.0,1283628.0,5,3,182757.0,0.207,1214.6,0.106,288.0,32.6,2.0,0
2022-01-10,US,SD,46,iso1:us#iso2:us-sd,191094.0,2528.0,133552.0,863114.0,350.0,2495.0,1651.0,307.0,255.0,173.0,76.0,1683.0,1645505.0,635281.0,509869.0,0.329,179.4,0.04,1.25,0.1,0.68,5,0.718,0.576,6.0,1283823.0,5,3,182802.0,0.207,1256.0,0.123,291.0,32.9,2.0,0
2022-01-11,US,SD,46,iso1:us#iso2:us-sd,195204.0,2528.0,135079.0,865841.0,350.0,2501.0,1797.0,337.0,252.0,180.0,74.0,4110.0,1647705.0,637009.0,510898.0,0.336,196.6,0.04,1.22,0.1,0.71,5,0.72,0.578,0.0,1289562.0,5,3,185712.0,0.21,1376.1,0.135,310.0,35.0,2.0,0
2022-01-12,US,SD,46,iso1:us#iso2:us-sd,197912.0,2534.0,136573.0,868228.0,350.0,2741.0,1970.0,341.0,253.0,171.0,69.0,2708.0,1653505.0,637997.0,511529.0,0.345,203.9,0.04,1.19,0.1,0.68,5,0.721,0.578,6.0,1292155.0,5,3,186739.0,0.211,1427.4,0.124,329.0,37.2,2.0,0
2022-01-13,US,SD,46,iso1:us#iso2:us-sd,200496.0,2544.0,137977.0,870526.0,350.0,2741.0,1952.0,349.0,249.0,171.0,69.0,2584.0,1656105.0,638852.0,511966.0,0.354,210.4,0.04,1.15,0.1,0.69,5,0.722,0.579,10.0,1294262.0,5,3,187677.0,0.212,1472.8,0.127,360.0,40.7,2.0,0
2022-01-14,US,SD,46,iso1:us#iso2:us-sd,203137.0,2559.0,139320.0,872894.0,350.0,2741.0,1881.0,351.0,250.0,170.0,75.0,2641.0,1662075.0,639755.0,512500.0,0.366,221.7,0.04,1.12,0.1,0.68,5,0.723,0.579,15.0,1296887.0,5,3,188904.0,0.214,1551.6,0.128,381.0,43.1,2.0,0
2021-08-23,US,TN,47,iso1:us#iso2:us-tn,980507.0,13102.0,890714.0,6930314.0,1226.0,19872.0,13433.0,3019.0,2429.0,1822.0,822.0,19378.0,7503270.0,3299508.0,2793047.0,0.197,86.8,0.04,1.14,0.1,0.75,5,0.483,0.409,61.0,6150954.0,5,3,0.0,0.0,607.7,0.152,2262.0,33.1,2.0,0
2021-08-24,US,TN,47,iso1:us#iso2:us-tn,985126.0,13132.0,897621.0,6958155.0,1226.0,19912.0,13433.0,3120.0,2428.0,1843.0,863.0,4619.0,7503270.0,3306357.0,2798249.0,0.198,89.2,0.04,1.13,0.1,0.76,5,0.484,0.41,30.0,6163529.0,5,3,0.0,0.0,624.4,0.157,2292.0,33.6,2.0,0
2021-08-25,US,TN,47,iso1:us#iso2:us-tn,985990.0,13132.0,905478.0,6987756.0,1226.0,20035.0,13439.0,3159.0,2438.0,1818.0,868.0,864.0,7516050.0,3316102.0,2805680.0,0.205,80.5,0.04,1.12,0.1,0.75,5,0.486,0.411,0.0,6183614.0,5,3,0.0,0.0,563.5,0.158,2352.0,34.4,2.0,0
2021-08-26,US,TN,47,iso1:us#iso2:us-tn,995914.0,13201.0,914008.0,7023456.0,1226.0,20079.0,13683.0,3256.0,2447.0,1857.0,892.0,9924.0,7604160.0,3329143.0,2814925.0,0.202,89.1,0.04,1.11,0.1,0.76,5,0.487,0.412,69.0,6209091.0,5,3,0.0,0.0,623.9,0.162,2406.0,35.2,2.0,0
2021-08-27,US,TN,47,iso1:us#iso2:us-tn,1003567.0,13241.0,920432.0,7049917.0,1226.0,20092.0,13538.0,3263.0,2444.0,1860.0,900.0,7653.0,7713270.0,3342184.0,2823857.0,0.2,89.2,0.04,1.1,0.1,0.76,5,0.489,0.413,40.0,6233805.0,5,3,0.0,0.0,624.2,0.162,2433.0,35.6,2.0,0
2021-08-28,US,TN,47,iso1:us#iso2:us-tn,1003638.0,13241.0,924053.0,7064186.0,1226.0,20082.0,13312.0,3291.0,2443.0,1819.0,927.0,71.0,7777010.0,3355302.0,2832725.0,0.2,89.2,0.04,1.1,0.1,0.74,5,0.491,0.415,0.0,6259750.0,5,3,0.0,0.0,624.1,0.164,2534.0,37.1,2.0,0
2021-08-29,US,TN,47,iso1:us#iso2:us-tn,1003724.0,13241.0,925317.0,7066926.0,1226.0,20002.0,13372.0,3371.0,2426.0,1819.0,913.0,86.0,7788450.0,3355857.0,2833047.0,0.203,89.1,0.04,1.09,0.1,0.75,5,0.491,0.415,0.0,6260373.0,5,3,0.0,0.0,623.7,0.169,2558.0,37.5,2.0,0
2021-08-30,US,TN,47,iso1:us#iso2:us-tn,1023395.0,13322.0,930617.0,7087100.0,1226.0,19867.0,13363.0,3477.0,2425.0,1832.0,944.0,19671.0,7788450.0,3356148.0,2833191.0,0.203,89.7,0.04,1.08,0.1,0.76,5,0.491,0.415,81.0,6260512.0,5,3,0.0,0.0,628.0,0.175,2580.0,37.8,2.0,0
2021-08-31,US,TN,47,iso1:us#iso2:us-tn,1032434.0,13378.0,938000.0,7115734.0,1226.0,20009.0,13500.0,3575.0,2436.0,1861.0,945.0,9039.0,7799390.0,3385615.0,2857691.0,0.204,99.0,0.04,1.07,0.1,0.76,5,0.496,0.418,56.0,6322024.0,5,3,0.0,0.0,692.7,0.179,2676.0,39.2,2.0,0
2021-09-01,US,TN,47,iso1:us#iso2:us-tn,1041816.0,13410.0,947855.0,7152996.0,1226.0,20079.0,13763.0,3690.0,2431.0,1860.0,964.0,9382.0,7833300.0,3395455.0,2866456.0,0.204,116.8,0.03,1.07,0.1,0.77,5,0.497,0.42,32.0,6343480.0,5,3,0.0,0.0,817.5,0.184,2767.0,40.5,2.0,0
2021-09-02,US,TN,47,iso1:us#iso2:us-tn,1044847.0,13446.0,955318.0,7183777.0,1226.0,19986.0,13623.0,3730.0,2442.0,1879.0,979.0,3031.0,7902690.0,3407804.0,2876446.0,0.205,102.4,0.04,1.06,0.1,0.77,5,0.499,0.421,36.0,6369444.0,5,3,0.0,0.0,716.5,0.187,2843.0,41.6,2.0,0
2021-09-03,US,TN,47,iso1:us#iso2:us-tn,1051250.0,13522.0,962630.0,7211972.0,1226.0,19964.0,13635.0,3744.0,2442.0,1883.0,1000.0,6403.0,7985020.0,3418983.0,2885303.0,0.207,99.7,0.04,1.05,0.1,0.77,5,0.501,0.422,76.0,6393080.0,5,3,0.0,0.0,698.2,0.188,2866.0,42.0,2.0,0
2021-09-04,US,TN,47,iso1:us#iso2:us-tn,1051363.0,13522.0,967050.0,7231726.0,1226.0,19935.0,13305.0,3705.0,2433.0,1874.0,1009.0,113.0,8061540.0,3430113.0,2894046.0,0.204,99.8,0.04,1.04,0.1,0.77,5,0.502,0.424,0.0,6416526.0,5,3,0.0,0.0,698.8,0.186,2846.0,41.7,2.0,0
2021-09-05,US,TN,47,iso1:us#iso2:us-tn,1051443.0,13522.0,970644.0,7244284.0,1226.0,19922.0,13284.0,3765.0,2434.0,1856.0,1035.0,80.0,8061440.0,3430473.0,2894292.0,0.204,99.8,0.04,1.03,0.1,0.76,5,0.502,0.424,0.0,6416939.0,5,3,0.0,0.0,698.8,0.189,2902.0,42.5,2.0,0
2021-09-06,US,TN,47,iso1:us#iso2:us-tn,1051599.0,13522.0,973222.0,7252310.0,1226.0,19822.0,13329.0,3844.0,2439.0,1880.0,1045.0,156.0,8061300.0,3430666.0,2894401.0,0.205,59.0,0.06,1.02,0.1,0.77,3,0.502,0.424,0.0,6417073.0,3,3,0.0,0.0,413.0,0.194,2892.0,42.3,2.0,0
2021-09-07,US,TN,47,iso1:us#iso2:us-tn,1085109.0,13612.0,977011.0,7266832.0,1226.0,19823.0,13545.0,3942.0,2442.0,1906.0,1085.0,33510.0,8061440.0,3430805.0,2894479.0,0.205,110.2,0.03,1.01,0.1,0.78,5,0.502,0.424,90.0,6417238.0,5,3,0.0,0.0,771.3,0.199,2827.0,41.4,2.0,0
2021-09-08,US,TN,47,iso1:us#iso2:us-tn,1090264.0,13693.0,984269.0,7297598.0,1226.0,19775.0,13926.0,3980.0,2432.0,1958.0,1085.0,5155.0,8063780.0,3459219.0,2921875.0,0.201,101.3,0.04,1.0,0.1,0.81,5,0.507,0.428,81.0,6481084.0,5,3,0.0,0.0,709.4,0.201,2795.0,40.9,2.0,0
2021-09-09,US,TN,47,iso1:us#iso2:us-tn,1094159.0,13767.0,987523.0,7308645.0,1226.0,19763.0,13975.0,4022.0,2424.0,1949.0,1085.0,3895.0,8096780.0,3465117.0,2928361.0,0.205,103.2,0.03,0.99,0.1,0.8,5,0.507,0.429,74.0,6496367.0,5,3,0.0,0.0,722.1,0.204,2775.0,40.6,2.0,0
2021-09-10,US,TN,47,iso1:us#iso2:us-tn,1099118.0,13778.0,989201.0,7312933.0,1226.0,19705.0,14043.0,3953.0,2418.0,1939.0,1085.0,4959.0,8128250.0,3474502.0,2939418.0,0.208,100.1,0.04,0.97,0.1,0.8,5,0.509,0.43,11.0,6520567.0,5,3,0.0,0.0,700.9,0.201,2805.0,41.1,2.0,0
2021-09-11,US,TN,47,iso1:us#iso2:us-tn,1099118.0,13778.0,992217.0,7327933.0,1226.0,19712.0,13776.0,3872.0,2424.0,1939.0,1072.0,0.0,8222180.0,3483649.0,2949173.0,0.207,120.1,0.04,0.96,0.1,0.8,5,0.51,0.432,0.0,6543044.0,5,3,0.0,0.0,840.9,0.196,2789.0,40.8,2.0,0
2021-09-12,US,TN,47,iso1:us#iso2:us-tn,1099118.0,13778.0,994465.0,7337194.0,1226.0,19726.0,13844.0,3789.0,2424.0,1934.0,1090.0,0.0,8221680.0,3484047.0,2949480.0,0.204,140.2,0.04,0.94,0.1,0.8,5,0.51,0.432,0.0,6543405.0,5,3,0.0,0.0,981.3,0.192,2710.0,39.7,2.0,0
2021-09-13,US,TN,47,iso1:us#iso2:us-tn,1128123.0,13894.0,996392.0,7342985.0,1226.0,19509.0,13752.0,3810.0,2438.0,1961.0,1080.0,29005.0,8221680.0,3484490.0,2949689.0,0.204,160.1,0.02,0.92,0.1,0.8,5,0.51,0.432,116.0,6543715.0,5,3,0.0,0.0,1120.5,0.195,2634.0,38.6,2.0,0
2021-09-14,US,TN,47,iso1:us#iso2:us-tn,1133200.0,14020.0,999241.0,7352162.0,1226.0,19501.0,13750.0,3730.0,2432.0,1937.0,1053.0,5077.0,8254960.0,3507035.0,2974562.0,0.207,100.6,0.04,0.9,0.1,0.8,5,0.514,0.436,126.0,6596403.0,5,3,0.0,0.0,704.2,0.191,2599.0,38.1,2.0,0
2021-09-15,US,TN,47,iso1:us#iso2:us-tn,1140315.0,14107.0,1004958.0,7379475.0,1226.0,19660.0,14051.0,3734.0,2451.0,1977.0,1064.0,7115.0,8296750.0,3514076.0,2982784.0,0.202,104.7,0.03,0.88,0.1,0.81,5,0.515,0.437,87.0,6614144.0,5,3,0.0,0.0,732.9,0.19,2532.0,37.1,2.0,0
2021-09-16,US,TN,47,iso1:us#iso2:us-tn,1144848.0,14173.0,1008979.0,7399037.0,1226.0,19616.0,13848.0,3681.0,2446.0,1966.0,1050.0,4533.0,8335170.0,3521946.0,2992530.0,0.192,106.0,0.03,0.86,0.1,0.8,5,0.516,0.438,66.0,6634734.0,5,3,0.0,0.0,742.2,0.188,2436.0,35.7,2.0,0
2021-09-17,US,TN,47,iso1:us#iso2:us-tn,1151186.0,14225.0,1010871.0,7405779.0,1226.0,19662.0,13887.0,3648.0,2441.0,1949.0,1048.0,6338.0,8383170.0,3529580.0,3002081.0,0.189,108.9,0.03,0.84,0.1,0.8,5,0.517,0.44,52.0,6654437.0,5,3,0.0,0.0,762.4,0.186,2346.0,34.4,2.0,0
2021-09-18,US,TN,47,iso1:us#iso2:us-tn,1151186.0,14225.0,1012478.0,7415735.0,1226.0,19629.0,13765.0,3508.0,2450.0,1907.0,1028.0,0.0,8424550.0,3537200.0,3011901.0,0.187,97.1,0.03,0.83,0.1,0.78,5,0.518,0.441,0.0,6674595.0,5,3,0.0,0.0,679.8,0.179,2276.0,33.3,2.0,0
2021-09-19,US,TN,47,iso1:us#iso2:us-tn,1151186.0,14225.0,1013899.0,7422715.0,1226.0,19653.0,13582.0,3388.0,2455.0,1899.0,993.0,0.0,8423210.0,3537568.0,3012180.0,0.185,85.3,0.03,0.81,0.1,0.77,5,0.518,0.441,0.0,6674922.0,5,3,0.0,0.0,597.3,0.172,2242.0,32.8,2.0,0
2021-09-20,US,TN,47,iso1:us#iso2:us-tn,1163270.0,14334.0,1015270.0,7427632.0,1226.0,19444.0,13495.0,3374.0,2472.0,1904.0,972.0,12084.0,8423210.0,3537780.0,3012348.0,0.182,73.5,0.05,0.8,0.1,0.77,3,0.518,0.441,109.0,6674946.0,3,3,0.0,0.0,514.7,0.174,2217.0,32.5,2.0,0
2021-12-27,US,TN,47,iso1:us#iso2:us-tn,1350632.0,20400.0,1121475.0,8376961.0,1226.0,18501.0,12522.0,1421.0,2415.0,1669.0,385.0,14544.0,10776160.0,3994409.0,3494733.0,0.286,55.8,0.06,1.43,0.1,0.69,3,0.585,0.512,219.0,8839300.0,3,3,1180661.0,0.173,390.5,0.077,1084.0,15.9,2.0,0
2021-12-28,US,TN,47,iso1:us#iso2:us-tn,1356783.0,20525.0,1123392.0,8379490.0,1226.0,18523.0,13018.0,1542.0,2417.0,1721.0,397.0,6151.0,10776160.0,4001645.0,3500197.0,0.317,62.7,0.06,1.43,0.1,0.71,3,0.586,0.513,125.0,8878367.0,3,3,1204691.0,0.176,439.2,0.083,1204.0,17.6,2.0,0
2021-12-29,US,TN,47,iso1:us#iso2:us-tn,1366380.0,20562.0,1125950.0,8381949.0,1226.0,20213.0,14325.0,1724.0,2423.0,1696.0,407.0,9597.0,10869900.0,4005174.0,3503559.0,0.363,75.5,0.05,1.43,0.1,0.7,5,0.586,0.513,37.0,8896844.0,5,3,1215258.0,0.178,528.2,0.085,1316.0,19.3,2.0,0
2021-12-30,US,TN,47,iso1:us#iso2:us-tn,1379917.0,20640.0,1128438.0,8385087.0,1226.0,20219.0,14254.0,1853.0,2426.0,1713.0,416.0,13537.0,10882740.0,4010333.0,3507440.0,0.386,91.7,0.04,1.42,0.1,0.71,5,0.587,0.514,78.0,8922799.0,5,3,1230753.0,0.18,641.8,0.092,1451.0,21.2,2.0,0
2021-12-31,US,TN,47,iso1:us#iso2:us-tn,1379917.0,20640.0,1132518.0,8390310.0,1226.0,20189.0,13930.0,1904.0,2428.0,1686.0,433.0,0.0,10873470.0,4015170.0,3510789.0,0.413,104.6,0.04,1.4,0.1,0.69,5,0.588,0.514,0.0,8945296.0,5,3,1243841.0,0.182,732.4,0.094,1581.0,23.2,2.0,0
2022-01-01,US,TN,47,iso1:us#iso2:us-tn,1379917.0,20640.0,1135494.0,8393023.0,1226.0,20168.0,13813.0,1905.0,2433.0,1664.0,438.0,0.0,10870070.0,4015478.0,3510846.0,0.436,117.6,0.04,1.38,0.1,0.68,5,0.588,0.514,0.0,8945534.0,5,3,1244053.0,0.182,823.0,0.094,1713.0,25.1,2.0,0
2022-01-02,US,TN,47,iso1:us#iso2:us-tn,1379917.0,20640.0,1140167.0,8399766.0,1226.0,20163.0,13950.0,2036.0,2429.0,1692.0,474.0,0.0,10860490.0,4015478.0,3510846.0,0.444,130.5,0.04,1.36,0.1,0.7,5,0.588,0.514,0.0,8945534.0,5,3,1244053.0,0.182,913.7,0.101,1825.0,26.7,2.0,0
2022-01-03,US,TN,47,iso1:us#iso2:us-tn,1419217.0,20691.0,1142989.0,8402749.0,1226.0,18524.0,13193.0,2127.0,2500.0,1731.0,493.0,39300.0,10859550.0,4015804.0,3510927.0,0.455,143.5,0.03,1.34,0.1,0.69,5,0.588,0.514,51.0,8945539.0,5,3,1244153.0,0.182,1004.3,0.115,1942.0,28.4,2.0,0
2022-01-04,US,TN,47,iso1:us#iso2:us-tn,1427973.0,20741.0,1147045.0,8409220.0,1226.0,18532.0,13539.0,2277.0,2503.0,1802.0,519.0,8756.0,10859550.0,4028406.0,3519068.0,0.443,148.9,0.02,1.32,0.1,0.72,5,0.59,0.515,50.0,8999662.0,5,3,1276638.0,0.187,1042.4,0.123,2053.0,30.1,2.0,0
2022-01-05,US,TN,47,iso1:us#iso2:us-tn,1427973.0,20741.0,1151056.0,8414021.0,1226.0,20267.0,14753.0,2501.0,2498.0,1844.0,538.0,0.0,10904610.0,4031587.0,3521599.0,0.439,145.0,0.03,1.29,0.1,0.74,5,0.59,0.516,0.0,9013128.0,5,3,1283604.0,0.188,1014.7,0.123,2190.0,32.1,2.0,0
2022-01-06,US,TN,47,iso1:us#iso2:us-tn,1443374.0,20787.0,1154962.0,8419014.0,1226.0,20184.0,14664.0,2632.0,2486.0,1846.0,553.0,15401.0,11237360.0,4036390.0,3525049.0,0.439,132.7,0.03,1.27,0.1,0.74,5,0.591,0.516,46.0,9033505.0,5,3,1294313.0,0.19,929.2,0.13,2272.0,33.3,2.0,0
